1	0.0171587	-1.45873
2	0.0162835	-1.49891
3	0.0163263	-1.70778
4	0.0166538	-1.25714
5	0.016719	-1.69005
6	0.0164106	-1.34511
7	0.0166987	-1.50843
8	0.0159939	-1.39761
9	0.0164241	-1.25189
10	0.015938	-1.36372
11	0.0164754	-1.72583
12	0.0160369	-1.44603
13	0.0165809	-1.84222
14	0.0162169	-1.26706
15	0.0157281	-1.07363
16	0.0161491	-1.54895
17	0.0162998	-1.87172
18	0.0170178	-1.98255
19	0.0161148	-1.52624
20	0.0175443	-1.49642
21	0.0163012	-1.6
22	0.016689	-1.69672
23	0.0168738	-1.99326
24	0.0159305	-1.62182
25	0.0179402	-1.67123
26	0.0166862	-1.20872
27	0.0166218	-1.21979
28	0.0164723	-1.56679
29	0.016395	-1.75155
30	0.0162805	-1.84668
31	0.017013	-1.58875
32	0.0163247	-1.48843
33	0.0233153	-1.02865
34	0.023482	-1.21468
35	0.022983	-1.33746
36	0.0223266	-1.16982
37	0.0225094	-1.19086
38	0.0238068	-2.04874
39	0.0226689	-1.36705
40	0.0233221	-1.32302
41	0.0230774	-1.79011
42	0.022376	-1.3577
43	0.0224898	-1.61081
44	0.0231398	-1.63734
45	0.0226599	-1.84046
46	0.0226	-1.98854
47	0.0231429	-1.85948
48	0.0230547	-1.44414
49	0.0233908	-1.93123
50	0.0236349	-1.78824
51	0.023173	-1.76026
52	0.0224183	-1.74846
53	0.022844	-1.69054
54	0.0232725	-1.36137
55	0.0231997	-1.97722
56	0.0233543	-1.72443
57	0.0224752	-1.47458
58	0.0226268	-1.50175
59	0.022641	-1.57626
60	0.0227582	-1.39669
61	0.0229697	-2.04357
62	0.0224024	-1.44798
63	0.0229637	-1.69374
64	0.0227356	-1.53251
65	0.0204365	-1.44459
66	0.0200465	-2.13479
67	0.0208395	-1.65787
68	0.0209162	-1.94372
69	0.0205898	-1.65082
70	0.021119	-2.54583
71	0.0203753	-2.25359
72	0.021108	-2.17879
73	0.0212156	-2.64213
74	0.0200292	-1.86713
75	0.0204694	-2.38189
76	0.0200859	-2.28696
77	0.0201036	-2.07143
78	0.0196431	-2.1034
79	0.0195987	-1.72719
80	0.0200356	-1.68389
81	0.0201945	-2.51286
82	0.020504	-1.69193
83	0.0201138	-2.66423
84	0.0203351	-2.06539
85	0.0196769	-1.97291
86	0.0206111	-2.27674
87	0.020224	-2.34487
88	0.0197266	-2.6365
89	0.0209006	-2.57129
90	0.020617	-2.06143
91	0.0209365	-1.9743
92	0.0197485	-1.86509
93	0.0199779	-2.03671
94	0.0192692	-2.21492
95	0.0202257	-2.52406
96	0.0197572	-2.24366
97	0.0178804	-1.61457
98	0.0174323	-1.31491
99	0.0183016	-1.21538
100	0.0187688	-1.51476
101	0.01868	-1.90309
102	0.0188781	-2.3639
103	0.0183306	-1.72768
104	0.0184684	-2.03433
105	0.0180027	-1.99411
106	0.0186789	-1.69305
107	0.0179636	-1.59675
108	0.0180011	-1.60997
109	0.0178121	-1.5721
110	0.0181513	-1.91474
111	0.0176375	-2.04136
112	0.0183846	-1.70712
113	0.0183909	-1.6548
114	0.0186401	-1.79328
115	0.0175268	-2.19543
116	0.0184924	-1.79616
117	0.0181009	-1.93477
118	0.0191509	-2.11348
119	0.0183322	-2.02506
120	0.0184106	-1.98947
121	0.0174449	-1.90481
122	0.0184447	-2.06683
123	0.0		0.0
124	0.0174549	-1.7877
125	0.0186348	-2.22955
126	0.0181102	-1.60388
127	0.0175318	-2.61081
128	0.0172725	-1.84858
129	0	0
130	0.0188077	-2.70238
131	0.0226	-3.8266
132	0.0186429	-2.8875
133	0.0187586	-2.48769
134	0.0195172	-3.07503
135	0.0203077	-3.05554
136	0.01888	-2.24296
137	0.01968	-2.50364
138	0.0178065	-2.25777
139	0.02	-3.498
140	0.0210833	-3.48192
141	0	0
142	0.0116316	-1.96963
143	0.0126857	-2.56951
144	0.0142258	-3.00671
145	0.0124333	-1.96487
146	0.0122121	-1.96455
147	0.0120294	-1.93453
148	0.0111892	-1.52354
149	0.0125294	-2.69724
150	0.0117222	-2.21211
151	0.0115526	-2.23566
152	0.0117297	-1.92381
153	0.0107381	-1.4336
154	0.0109762	-2.12443
155	0.011275	-2.14873
156	0.011275	-1.9835
157	0.0121316	-2.33821
158	0.0119737	-2.52695
159	0.0121429	-2.03014
160	0.0119118	-1.82462
161	0	0
162	0.0111429	-0.996714
163	0.0121786	-0.832107
164	0.0113333	-1.06767
165	0.0116	-0.4026
166	0.0119	-0.8189
167	0.0119355	-0.871645
168	0.011	-0.384
169	0.0115625	-0.658063
170	0.0113226	-0.865742
171	0.0110937	-0.329
172	0.0106875	-0.228875
173	0.010303	-0.486424
174	0.0109032	-1.00761
175	0.0105714	-0.882143
176	0.0102857	-0.428857
177	0.0103	0.2072
178	0.0113636	-0.817909
179	0.00891667	0.646417
180	0.0115588	-0.735265
181	0.013	-1.667
182	0.013234	-1.46309
183	0.0135484	-1.41932
184	0.0125833	-0.934667
185	0.0105143	0.474086
186	0.0138857	-1.66906
187	0.01475	-2.07825
188	0.0105143	-0.0971143
189	0.0135185	-1.48785
190	0.0194	-3.7648
191	0.0118438	-1.24778
192	0	0
